Date,Time,CO(GT),NO2(GT),AQI_Friction
01/07/2004,17.00.00,2.9,157.0,136.5
01/07/2004,18.00.00,3.3,169.0,150.5
01/07/2004,19.00.00,4.4,179.0,177.5
01/07/2004,20.00.00,3.4,149.0,142.5
01/07/2004,21.00.00,1.9,111.0,93.5
01/07/2004,22.00.00,2.1,112.0,98.0
01/07/2004,23.00.00,2.5,120.0,110.0
02/07/2004,00.00.00,2.3,105.0,98.5
02/07/2004,01.00.00,1.7,90.0,79.0
02/07/2004,02.00.00,1.5,87.0,73.5
02/07/2004,05.00.00,0.5,61.0,40.5
02/07/2004,06.00.00,0.8,63.0,47.5
02/07/2004,07.00.00,2.6,102.0,103.0
02/07/2004,08.00.00,4.9,149.0,172.5
02/07/2004,09.00.00,2.9,147.0,131.5
02/07/2004,10.00.00,2.8,158.0,135.0
02/07/2004,11.00.00,1.8,112.0,92.0
02/07/2004,12.00.00,1.8,108.0,90.0
02/07/2004,13.00.00,1.9,120.0,98.0
02/07/2004,14.00.00,1.7,117.0,92.5
02/07/2004,15.00.00,1.7,119.0,93.5
02/07/2004,16.00.00,1.9,149.0,112.5
02/07/2004,17.00.00,2.1,174.0,129.0
02/07/2004,18.00.00,2.4,163.0,129.5
02/07/2004,19.00.00,3.0,161.0,140.5
02/07/2004,20.00.00,2.8,154.0,133.0
02/07/2004,21.00.00,1.9,124.0,100.0
02/07/2004,22.00.00,2.1,122.0,103.0
02/07/2004,23.00.00,1.8,119.0,95.5
03/07/2004,00.00.00,2.5,131.0,115.5
03/07/2004,01.00.00,1.1,84.0,64.0
03/07/2004,02.00.00,0.7,77.0,52.5
03/07/2004,04.00.00,0.4,41.0,28.5
03/07/2004,05.00.00,0.7,68.0,48.0
03/07/2004,06.00.00,0.7,69.0,48.5
03/07/2004,07.00.00,1.8,101.0,86.5
03/07/2004,08.00.00,2.3,120.0,106.0
03/07/2004,09.00.00,1.9,124.0,100.0
03/07/2004,10.00.00,1.7,113.0,90.5
03/07/2004,11.00.00,1.3,97.0,74.5
03/07/2004,12.00.00,1.5,94.0,77.0
03/07/2004,13.00.00,1.3,86.0,69.0
03/07/2004,14.00.00,0.8,70.0,51.0
03/07/2004,15.00.00,0.8,70.0,51.0
03/07/2004,16.00.00,1.1,82.0,63.0
03/07/2004,17.00.00,1.2,93.0,70.5
03/07/2004,18.00.00,1.2,89.0,68.5
03/07/2004,19.00.00,1.4,90.0,73.0
03/07/2004,20.00.00,1.1,67.0,55.5
03/07/2004,21.00.00,1.5,94.0,77.0
03/07/2004,22.00.00,2.0,109.0,94.5
03/07/2004,23.00.00,1.9,103.0,89.5
04/07/2004,00.00.00,2.2,101.0,94.5
04/07/2004,01.00.00,1.1,71.0,57.5
04/07/2004,02.00.00,1.1,71.0,57.5
04/07/2004,04.00.00,0.6,49.0,36.5
04/07/2004,05.00.00,0.6,43.0,33.5
04/07/2004,06.00.00,0.6,44.0,34.0
04/07/2004,07.00.00,0.6,42.0,33.0
04/07/2004,08.00.00,1.1,69.0,56.5
04/07/2004,09.00.00,1.0,65.0,52.5
04/07/2004,10.00.00,1.0,68.0,54.0
04/07/2004,11.00.00,1.0,58.0,49.0
04/07/2004,12.00.00,0.8,52.0,42.0
04/07/2004,13.00.00,0.7,46.0,37.0
04/07/2004,14.00.00,0.4,40.0,28.0
04/07/2004,15.00.00,0.5,47.0,33.5
04/07/2004,16.00.00,0.6,56.0,40.0
04/07/2004,17.00.00,0.7,64.0,46.0
04/07/2004,18.00.00,0.9,71.0,53.5
04/07/2004,19.00.00,1.6,103.0,83.5
04/07/2004,20.00.00,1.6,97.0,80.5
04/07/2004,21.00.00,1.7,108.0,88.0
04/07/2004,22.00.00,1.3,87.0,69.5
04/07/2004,23.00.00,1.9,104.0,90.0
05/07/2004,00.00.00,1.5,93.0,76.5
05/07/2004,01.00.00,0.6,55.0,39.5
05/07/2004,02.00.00,0.4,49.0,32.5
05/07/2004,05.00.00,0.4,43.0,29.5
05/07/2004,06.00.00,0.7,57.0,42.5
05/07/2004,07.00.00,2.0,80.0,80.0
05/07/2004,08.00.00,3.9,134.0,145.0
05/07/2004,09.00.00,3.6,157.0,150.5
05/07/2004,10.00.00,3.2,175.0,151.5
05/07/2004,11.00.00,2.2,147.0,117.5
05/07/2004,12.00.00,2.2,140.0,114.0
05/07/2004,13.00.00,2.1,137.0,110.5
05/07/2004,14.00.00,1.8,123.0,97.5
05/07/2004,15.00.00,2.0,138.0,109.0
05/07/2004,16.00.00,1.8,132.0,102.0
05/07/2004,17.00.00,3.0,174.0,147.0
05/07/2004,18.00.00,4.3,203.0,187.5
05/07/2004,19.00.00,3.5,176.0,158.0
05/07/2004,20.00.00,2.5,125.0,112.5
05/07/2004,21.00.00,1.8,98.0,85.0
05/07/2004,22.00.00,1.9,103.0,89.5
05/07/2004,23.00.00,1.9,104.0,90.0
06/07/2004,00.00.00,1.9,105.0,90.5
06/07/2004,01.00.00,0.9,75.0,55.5
06/07/2004,02.00.00,0.7,60.0,44.0
06/07/2004,04.00.00,0.4,36.0,26.0
06/07/2004,05.00.00,0.7,66.0,47.0
06/07/2004,06.00.00,1.6,97.0,80.5
06/07/2004,07.00.00,3.8,115.0,133.5
06/07/2004,08.00.00,5.1,145.0,174.5
06/07/2004,09.00.00,3.4,162.0,149.0
06/07/2004,10.00.00,2.6,147.0,125.5
06/07/2004,11.00.00,2.2,132.0,110.0
06/07/2004,12.00.00,3.4,179.0,157.5
06/07/2004,13.00.00,3.4,174.0,155.0
06/07/2004,14.00.00,1.8,132.0,102.0
06/07/2004,15.00.00,2.0,151.0,115.5
06/07/2004,16.00.00,2.4,168.0,132.0
06/07/2004,17.00.00,3.8,192.0,172.0
06/07/2004,18.00.00,4.4,194.0,185.0
06/07/2004,19.00.00,3.9,155.0,155.5
06/07/2004,20.00.00,4.0,159.0,159.5
06/07/2004,21.00.00,2.5,125.0,112.5
06/07/2004,22.00.00,2.1,108.0,96.0
06/07/2004,23.00.00,2.4,110.0,103.0
07/07/2004,00.00.00,2.1,99.0,91.5
07/07/2004,01.00.00,1.6,95.0,79.5
07/07/2004,02.00.00,0.8,69.0,50.5
07/07/2004,04.00.00,0.4,45.0,30.5
07/07/2004,05.00.00,0.5,53.0,36.5
07/07/2004,06.00.00,1.3,88.0,70.0
07/07/2004,07.00.00,4.1,136.0,150.0
07/07/2004,08.00.00,4.1,141.0,152.5
07/07/2004,09.00.00,4.0,189.0,174.5
07/07/2004,10.00.00,2.2,166.0,127.0
07/07/2004,11.00.00,2.0,154.0,117.0
07/07/2004,12.00.00,2.0,149.0,114.5
07/07/2004,13.00.00,2.2,142.0,115.0
07/07/2004,14.00.00,2.2,130.0,109.0
07/07/2004,15.00.00,1.8,121.0,96.5
07/07/2004,16.00.00,1.8,116.0,94.0
07/07/2004,17.00.00,3.3,177.0,154.5
07/07/2004,18.00.00,4.3,233.0,202.5
07/07/2004,19.00.00,5.3,223.0,217.5
07/07/2004,20.00.00,4.3,184.0,178.0
07/07/2004,21.00.00,3.6,165.0,154.5
07/07/2004,22.00.00,2.4,132.0,114.0
07/07/2004,23.00.00,2.1,122.0,103.0
08/07/2004,00.00.00,1.2,88.0,68.0
08/07/2004,01.00.00,0.9,79.0,57.5
08/07/2004,02.00.00,0.6,60.0,42.0
08/07/2004,05.00.00,0.6,74.0,49.0
08/07/2004,06.00.00,0.6,62.0,43.0
08/07/2004,07.00.00,2.2,115.0,101.5
08/07/2004,08.00.00,3.2,119.0,123.5
08/07/2004,09.00.00,3.0,155.0,137.5
08/07/2004,10.00.00,2.7,162.0,135.0
08/07/2004,11.00.00,3.2,189.0,158.5
08/07/2004,12.00.00,1.4,115.0,85.5
08/07/2004,13.00.00,1.3,109.0,80.5
08/07/2004,14.00.00,1.4,108.0,82.0
08/07/2004,15.00.00,2.1,145.0,114.5
08/07/2004,16.00.00,2.4,167.0,131.5
08/07/2004,17.00.00,3.1,200.0,162.0
08/07/2004,18.00.00,3.5,178.0,159.0
08/07/2004,19.00.00,5.1,206.0,205.0
08/07/2004,20.00.00,4.5,192.0,186.0
08/07/2004,21.00.00,2.9,137.0,126.5
08/07/2004,22.00.00,2.6,128.0,116.0
08/07/2004,23.00.00,2.7,121.0,114.5
09/07/2004,00.00.00,3.2,136.0,132.0
09/07/2004,01.00.00,2.3,109.0,100.5
09/07/2004,02.00.00,1.0,74.0,57.0
09/07/2004,04.00.00,0.4,40.0,28.0
09/07/2004,05.00.00,0.6,61.0,42.5
09/07/2004,06.00.00,1.0,83.0,61.5
09/07/2004,07.00.00,2.9,129.0,122.5
09/07/2004,09.00.00,1.8,115.0,93.5
09/07/2004,10.00.00,1.8,130.0,101.0
09/07/2004,11.00.00,1.7,137.0,102.5
09/07/2004,12.00.00,1.5,116.0,88.0
09/07/2004,13.00.00,1.7,129.0,98.5
09/07/2004,14.00.00,1.3,117.0,84.5
09/07/2004,15.00.00,1.5,138.0,99.0
09/07/2004,16.00.00,1.5,139.0,99.5
09/07/2004,17.00.00,2.3,180.0,136.0
09/07/2004,18.00.00,2.2,162.0,125.0
09/07/2004,19.00.00,2.8,158.0,135.0
09/07/2004,20.00.00,2.7,162.0,135.0
09/07/2004,21.00.00,1.7,112.0,90.0
09/07/2004,22.00.00,1.5,104.0,82.0
09/07/2004,23.00.00,2.3,125.0,108.5
10/07/2004,00.00.00,2.3,127.0,109.5
10/07/2004,01.00.00,1.5,95.0,77.5
10/07/2004,02.00.00,1.0,70.0,55.0
10/07/2004,04.00.00,0.3,33.0,22.5
10/07/2004,05.00.00,0.4,45.0,30.5
10/07/2004,06.00.00,0.5,56.0,38.0
10/07/2004,07.00.00,0.9,74.0,55.0
10/07/2004,08.00.00,1.1,84.0,64.0
10/07/2004,09.00.00,1.4,93.0,74.5
10/07/2004,10.00.00,1.1,97.0,70.5
10/07/2004,11.00.00,0.9,83.0,59.5
10/07/2004,12.00.00,0.8,71.0,51.5
10/07/2004,13.00.00,0.8,78.0,55.0
10/07/2004,14.00.00,0.6,62.0,43.0
10/07/2004,15.00.00,0.6,54.0,39.0
10/07/2004,16.00.00,0.5,59.0,39.5
10/07/2004,17.00.00,0.7,69.0,48.5
10/07/2004,18.00.00,0.8,67.0,49.5
10/07/2004,19.00.00,0.9,58.0,47.0
10/07/2004,20.00.00,1.3,77.0,64.5
10/07/2004,21.00.00,1.3,94.0,73.0
10/07/2004,22.00.00,1.4,97.0,76.5
10/07/2004,23.00.00,1.9,110.0,93.0
11/07/2004,00.00.00,2.3,116.0,104.0
11/07/2004,01.00.00,1.0,74.0,57.0
11/07/2004,02.00.00,0.5,51.0,35.5
11/07/2004,04.00.00,0.4,40.0,28.0
11/07/2004,05.00.00,0.3,36.0,24.0
11/07/2004,06.00.00,0.2,35.0,21.5
11/07/2004,07.00.00,0.4,48.0,32.0
11/07/2004,08.00.00,0.3,38.0,25.0
11/07/2004,09.00.00,0.6,54.0,39.0
11/07/2004,10.00.00,0.6,57.0,40.5
11/07/2004,11.00.00,0.6,54.0,39.0
11/07/2004,12.00.00,0.5,46.0,33.0
11/07/2004,13.00.00,0.4,36.0,26.0
11/07/2004,14.00.00,0.2,19.0,13.5
11/07/2004,15.00.00,0.4,34.0,25.0
11/07/2004,16.00.00,0.6,63.0,43.5
11/07/2004,17.00.00,0.9,86.0,61.0
11/07/2004,18.00.00,0.7,65.0,46.5
11/07/2004,19.00.00,1.2,101.0,74.5
11/07/2004,20.00.00,1.6,116.0,90.0
11/07/2004,21.00.00,1.8,124.0,98.0
11/07/2004,22.00.00,2.4,136.0,116.0
11/07/2004,23.00.00,1.5,108.0,84.0
12/07/2004,00.00.00,0.9,82.0,59.0
12/07/2004,01.00.00,0.8,68.0,50.0
12/07/2004,02.00.00,0.2,22.0,15.0
12/07/2004,05.00.00,0.5,43.0,31.5
12/07/2004,06.00.00,1.4,84.0,70.0
12/07/2004,07.00.00,3.3,108.0,120.0
12/07/2004,08.00.00,3.6,112.0,128.0
12/07/2004,09.00.00,1.7,104.0,86.0
12/07/2004,10.00.00,1.5,107.0,83.5
12/07/2004,11.00.00,1.6,102.0,83.0
12/07/2004,12.00.00,2.1,104.0,94.0
12/07/2004,13.00.00,2.1,96.0,90.0
12/07/2004,14.00.00,1.6,80.0,72.0
12/07/2004,15.00.00,1.3,72.0,62.0
12/07/2004,16.00.00,1.6,106.0,85.0
12/07/2004,17.00.00,3.1,119.0,121.5
12/07/2004,18.00.00,3.3,119.0,125.5
12/07/2004,19.00.00,3.4,128.0,132.0
12/07/2004,20.00.00,2.8,112.0,112.0
12/07/2004,21.00.00,1.5,95.0,77.5
12/07/2004,22.00.00,1.3,85.0,68.5
12/07/2004,23.00.00,1.6,101.0,82.5
13/07/2004,00.00.00,1.5,94.0,77.0
13/07/2004,01.00.00,1.0,76.0,58.0
13/07/2004,02.00.00,0.5,50.0,35.0
13/07/2004,04.00.00,0.6,51.0,37.5
13/07/2004,05.00.00,0.7,42.0,35.0
13/07/2004,06.00.00,1.3,62.0,57.0
13/07/2004,07.00.00,4.0,111.0,135.5
13/07/2004,08.00.00,5.0,129.0,164.5
13/07/2004,09.00.00,3.6,135.0,139.5
13/07/2004,10.00.00,2.8,139.0,125.5
13/07/2004,11.00.00,2.6,134.0,119.0
13/07/2004,12.00.00,2.7,141.0,124.5
13/07/2004,13.00.00,2.3,112.0,102.0
13/07/2004,14.00.00,2.0,105.0,92.5
13/07/2004,15.00.00,1.3,72.0,62.0
13/07/2004,16.00.00,1.7,90.0,79.0
13/07/2004,17.00.00,2.8,126.0,119.0
13/07/2004,18.00.00,3.8,154.0,153.0
13/07/2004,19.00.00,4.9,173.0,184.5
13/07/2004,20.00.00,4.3,162.0,167.0
13/07/2004,21.00.00,2.6,128.0,116.0
13/07/2004,22.00.00,2.4,120.0,108.0
13/07/2004,23.00.00,1.9,111.0,93.5
14/07/2004,00.00.00,1.4,89.0,72.5
14/07/2004,01.00.00,1.1,69.0,56.5
14/07/2004,02.00.00,0.9,70.0,53.0
14/07/2004,04.00.00,0.5,59.0,39.5
14/07/2004,05.00.00,0.8,73.0,52.5
14/07/2004,06.00.00,1.3,89.0,70.5
14/07/2004,07.00.00,4.7,142.0,165.0
14/07/2004,08.00.00,4.6,145.0,164.5
14/07/2004,09.00.00,3.7,156.0,152.0
14/07/2004,10.00.00,2.8,148.0,130.0
14/07/2004,11.00.00,1.8,122.0,97.0
14/07/2004,12.00.00,1.9,106.0,91.0
14/07/2004,13.00.00,2.0,106.0,93.0
14/07/2004,14.00.00,2.0,127.0,103.5
14/07/2004,15.00.00,2.1,113.0,98.5
14/07/2004,16.00.00,2.1,136.0,110.0
14/07/2004,17.00.00,3.2,153.0,140.5
14/07/2004,18.00.00,4.0,172.0,166.0
14/07/2004,19.00.00,4.6,190.0,187.0
14/07/2004,20.00.00,3.0,160.0,140.0
14/07/2004,21.00.00,2.9,159.0,137.5
14/07/2004,22.00.00,1.9,123.0,99.5
14/07/2004,23.00.00,1.4,101.0,78.5
15/07/2004,00.00.00,2.1,116.0,100.0
15/07/2004,01.00.00,1.2,80.0,64.0
15/07/2004,02.00.00,0.6,51.0,37.5
15/07/2004,05.00.00,0.4,46.0,31.0
15/07/2004,06.00.00,0.7,64.0,46.0
15/07/2004,07.00.00,2.3,108.0,100.0
15/07/2004,08.00.00,4.0,151.0,155.5
15/07/2004,09.00.00,2.8,153.0,132.5
15/07/2004,10.00.00,1.6,116.0,90.0
15/07/2004,11.00.00,1.6,116.0,90.0
15/07/2004,12.00.00,2.0,130.0,105.0
15/07/2004,13.00.00,2.0,131.0,105.5
15/07/2004,14.00.00,1.7,131.0,99.5
15/07/2004,15.00.00,2.0,135.0,107.5
15/07/2004,16.00.00,2.2,152.0,120.0
15/07/2004,17.00.00,3.2,198.0,163.0
15/07/2004,18.00.00,3.6,183.0,163.5
15/07/2004,19.00.00,3.8,175.0,163.5
15/07/2004,20.00.00,4.8,193.0,192.5
15/07/2004,21.00.00,2.8,140.0,126.0
15/07/2004,22.00.00,2.6,128.0,116.0
15/07/2004,23.00.00,1.9,100.0,88.0
16/07/2004,00.00.00,1.7,97.0,82.5
16/07/2004,01.00.00,1.0,67.0,53.5
16/07/2004,02.00.00,0.7,58.0,43.0
16/07/2004,04.00.00,0.4,45.0,30.5
16/07/2004,05.00.00,0.6,62.0,43.0
16/07/2004,06.00.00,0.7,59.0,43.5
16/07/2004,07.00.00,2.4,102.0,99.0
16/07/2004,08.00.00,4.4,154.0,165.0
16/07/2004,09.00.00,3.1,157.0,140.5
16/07/2004,10.00.00,2.0,138.0,109.0
16/07/2004,11.00.00,2.1,142.0,113.0
16/07/2004,12.00.00,2.1,125.0,104.5
16/07/2004,13.00.00,2.1,120.0,102.0
16/07/2004,14.00.00,2.2,150.0,119.0
16/07/2004,15.00.00,1.6,120.0,92.0
16/07/2004,16.00.00,2.4,173.0,134.5
16/07/2004,17.00.00,3.3,187.0,159.5
16/07/2004,18.00.00,4.0,206.0,183.0
16/07/2004,19.00.00,4.1,187.0,175.5
16/07/2004,20.00.00,4.2,170.0,169.0
16/07/2004,21.00.00,2.9,149.0,132.5
16/07/2004,22.00.00,2.3,124.0,108.0
16/07/2004,23.00.00,2.2,119.0,103.5
17/07/2004,00.00.00,2.1,108.0,96.0
17/07/2004,01.00.00,1.6,93.0,78.5
17/07/2004,02.00.00,1.2,77.0,62.5
17/07/2004,04.00.00,0.9,76.0,56.0
17/07/2004,05.00.00,0.6,58.0,41.0
17/07/2004,06.00.00,0.7,63.0,45.5
17/07/2004,07.00.00,1.3,75.0,63.5
17/07/2004,08.00.00,2.0,111.0,95.5
17/07/2004,09.00.00,1.9,116.0,96.0
17/07/2004,10.00.00,2.2,138.0,113.0
17/07/2004,11.00.00,1.9,117.0,96.5
17/07/2004,12.00.00,1.5,94.0,77.0
17/07/2004,13.00.00,1.4,91.0,73.5
17/07/2004,14.00.00,1.0,60.0,50.0
17/07/2004,15.00.00,1.0,66.0,53.0
17/07/2004,16.00.00,1.4,87.0,71.5
17/07/2004,17.00.00,1.6,106.0,85.0
17/07/2004,18.00.00,1.6,94.0,79.0
17/07/2004,19.00.00,2.1,112.0,98.0
17/07/2004,20.00.00,2.0,120.0,100.0
17/07/2004,21.00.00,1.9,106.0,91.0
17/07/2004,22.00.00,2.3,112.0,102.0
17/07/2004,23.00.00,2.4,120.0,108.0
18/07/2004,00.00.00,2.2,114.0,101.0
18/07/2004,01.00.00,1.2,70.0,59.0
18/07/2004,02.00.00,1.1,64.0,54.0
18/07/2004,05.00.00,0.6,50.0,37.0
18/07/2004,06.00.00,0.7,62.0,45.0
18/07/2004,07.00.00,0.4,53.0,34.5
18/07/2004,08.00.00,0.6,85.0,54.5
18/07/2004,09.00.00,0.9,102.0,69.0
18/07/2004,10.00.00,0.9,97.0,66.5
18/07/2004,11.00.00,0.8,91.0,61.5
18/07/2004,12.00.00,0.4,62.0,39.0
18/07/2004,13.00.00,0.3,57.0,34.5
18/07/2004,14.00.00,0.1,40.0,22.0
18/07/2004,15.00.00,0.5,60.0,40.0
18/07/2004,16.00.00,0.4,70.0,43.0
18/07/2004,17.00.00,0.3,53.0,32.5
18/07/2004,18.00.00,0.4,54.0,35.0
18/07/2004,19.00.00,0.6,58.0,41.0
18/07/2004,20.00.00,0.8,73.0,52.5
18/07/2004,21.00.00,1.2,99.0,73.5
18/07/2004,22.00.00,1.6,102.0,83.0
18/07/2004,23.00.00,1.2,101.0,74.5
19/07/2004,00.00.00,0.5,77.0,48.5
19/07/2004,01.00.00,0.3,55.0,33.5
19/07/2004,02.00.00,0.1,51.0,27.5
19/07/2004,04.00.00,0.1,50.0,27.0
19/07/2004,05.00.00,0.3,75.0,43.5
19/07/2004,06.00.00,0.8,89.0,60.5
19/07/2004,07.00.00,2.3,112.0,102.0
19/07/2004,08.00.00,3.4,142.0,139.0
19/07/2004,09.00.00,2.5,145.0,122.5
19/07/2004,10.00.00,2.4,165.0,130.5
19/07/2004,11.00.00,2.1,159.0,121.5
21/07/2004,18.00.00,4.1,140.0,152.0
21/07/2004,19.00.00,3.8,163.0,157.5
21/07/2004,20.00.00,3.4,144.0,140.0
21/07/2004,21.00.00,2.9,120.0,118.0
21/07/2004,22.00.00,3.1,120.0,122.0
21/07/2004,23.00.00,3.5,106.0,123.0
22/07/2004,00.00.00,2.4,95.0,95.5
22/07/2004,01.00.00,1.6,70.0,67.0
22/07/2004,02.00.00,1.3,67.0,59.5
22/07/2004,04.00.00,1.0,70.0,55.0
22/07/2004,05.00.00,0.8,50.0,41.0
22/07/2004,06.00.00,1.1,60.0,52.0
22/07/2004,07.00.00,4.4,127.0,151.5
22/07/2004,10.00.00,3.3,190.0,161.0
22/07/2004,11.00.00,2.1,127.0,105.5
22/07/2004,12.00.00,2.1,130.0,107.0
22/07/2004,13.00.00,2.0,125.0,102.5
22/07/2004,14.00.00,1.5,113.0,86.5
22/07/2004,15.00.00,2.1,143.0,113.5
22/07/2004,16.00.00,2.3,157.0,124.5
22/07/2004,17.00.00,2.8,170.0,141.0
22/07/2004,18.00.00,3.6,187.0,165.5
22/07/2004,19.00.00,4.0,181.0,170.5
22/07/2004,20.00.00,3.7,158.0,153.0
22/07/2004,21.00.00,2.5,112.0,106.0
22/07/2004,22.00.00,2.3,100.0,96.0
22/07/2004,23.00.00,2.5,105.0,102.5
23/07/2004,00.00.00,2.7,107.0,107.5
23/07/2004,01.00.00,1.3,72.0,62.0
23/07/2004,02.00.00,0.8,59.0,45.5
23/07/2004,04.00.00,0.5,55.0,37.5
23/07/2004,05.00.00,0.8,70.0,51.0
23/07/2004,06.00.00,1.0,59.0,49.5
23/07/2004,07.00.00,2.9,95.0,105.5
23/07/2004,08.00.00,3.8,120.0,136.0
23/07/2004,09.00.00,3.5,133.0,136.5
23/07/2004,10.00.00,2.4,133.0,114.5
23/07/2004,11.00.00,1.8,120.0,96.0
23/07/2004,12.00.00,2.1,132.0,108.0
23/07/2004,13.00.00,2.1,135.0,109.5
23/07/2004,14.00.00,1.5,121.0,90.5
23/07/2004,15.00.00,1.5,123.0,91.5
23/07/2004,16.00.00,1.8,129.0,100.5
23/07/2004,17.00.00,2.1,129.0,106.5
23/07/2004,18.00.00,3.0,156.0,138.0
23/07/2004,19.00.00,2.8,131.0,121.5
23/07/2004,20.00.00,2.5,115.0,107.5
23/07/2004,21.00.00,1.4,79.0,67.5
23/07/2004,22.00.00,1.7,86.0,77.0
23/07/2004,23.00.00,1.8,91.0,81.5
24/07/2004,00.00.00,2.4,99.0,97.5
24/07/2004,01.00.00,1.9,83.0,79.5
24/07/2004,02.00.00,1.4,74.0,65.0
24/07/2004,04.00.00,0.7,64.0,46.0
24/07/2004,05.00.00,0.8,61.0,46.5
24/07/2004,06.00.00,0.7,62.0,45.0
24/07/2004,07.00.00,1.0,65.0,52.5
24/07/2004,08.00.00,1.7,79.0,73.5
24/07/2004,09.00.00,1.9,90.0,83.0
24/07/2004,10.00.00,2.3,116.0,104.0
24/07/2004,11.00.00,1.7,89.0,78.5
24/07/2004,12.00.00,1.3,68.0,60.0
24/07/2004,13.00.00,1.2,53.0,50.5
24/07/2004,14.00.00,0.8,34.0,33.0
24/07/2004,15.00.00,0.9,38.0,37.0
24/07/2004,16.00.00,1.1,53.0,48.5
24/07/2004,17.00.00,1.2,62.0,55.0
24/07/2004,18.00.00,1.3,82.0,67.0
24/07/2004,19.00.00,1.4,88.0,72.0
24/07/2004,20.00.00,1.2,70.0,59.0
24/07/2004,21.00.00,0.9,53.0,44.5
24/07/2004,22.00.00,1.1,57.0,50.5
24/07/2004,23.00.00,1.5,73.0,66.5
25/07/2004,00.00.00,1.7,83.0,75.5
25/07/2004,01.00.00,0.9,52.0,44.0
25/07/2004,02.00.00,0.7,52.0,40.0
25/07/2004,05.00.00,0.3,17.0,14.5
25/07/2004,06.00.00,0.4,28.0,22.0
25/07/2004,07.00.00,0.4,29.0,22.5
25/07/2004,08.00.00,0.5,37.0,28.5
25/07/2004,09.00.00,0.5,31.0,25.5
25/07/2004,10.00.00,0.7,46.0,37.0
25/07/2004,11.00.00,0.9,66.0,51.0
25/07/2004,12.00.00,0.8,54.0,43.0
25/07/2004,13.00.00,0.8,50.0,41.0
25/07/2004,14.00.00,0.7,44.0,36.0
25/07/2004,15.00.00,0.8,52.0,42.0
25/07/2004,16.00.00,0.7,37.0,32.5
25/07/2004,17.00.00,0.8,51.0,41.5
25/07/2004,18.00.00,1.2,78.0,63.0
25/07/2004,19.00.00,1.6,90.0,77.0
25/07/2004,20.00.00,1.6,110.0,87.0
25/07/2004,21.00.00,1.5,86.0,73.0
25/07/2004,22.00.00,1.5,88.0,74.0
25/07/2004,23.00.00,1.5,91.0,75.5
26/07/2004,00.00.00,1.5,93.0,76.5
26/07/2004,01.00.00,1.2,68.0,58.0
26/07/2004,02.00.00,0.8,48.0,40.0
31/07/2004,05.00.00,0.8,49.0,40.5
31/07/2004,06.00.00,1.2,71.0,59.5
31/07/2004,07.00.00,1.0,71.0,55.5
31/07/2004,08.00.00,1.5,86.0,73.0
31/07/2004,09.00.00,2.8,125.0,118.5
31/07/2004,10.00.00,3.4,160.0,148.0
31/07/2004,11.00.00,3.3,174.0,153.0
31/07/2004,12.00.00,2.9,146.0,131.0
31/07/2004,13.00.00,2.2,127.0,107.5
31/07/2004,14.00.00,1.6,114.0,89.0
31/07/2004,15.00.00,0.9,65.0,50.5
31/07/2004,16.00.00,1.1,77.0,60.5
31/07/2004,17.00.00,1.0,68.0,54.0
31/07/2004,18.00.00,1.3,92.0,72.0
31/07/2004,19.00.00,1.6,104.0,84.0
31/07/2004,20.00.00,1.8,114.0,93.0
31/07/2004,21.00.00,2.2,105.0,96.5
31/07/2004,22.00.00,1.8,85.0,78.5
31/07/2004,23.00.00,2.3,92.0,92.0
01/08/2004,00.00.00,2.0,82.0,81.0
01/08/2004,01.00.00,1.8,70.0,71.0
01/08/2004,02.00.00,0.9,40.0,38.0
01/08/2004,04.00.00,0.6,26.0,25.0
01/08/2004,05.00.00,0.4,21.0,18.5
01/08/2004,06.00.00,0.4,30.0,23.0
01/08/2004,07.00.00,0.4,21.0,18.5
01/08/2004,08.00.00,0.8,35.0,33.5
01/08/2004,09.00.00,0.8,36.0,34.0
01/08/2004,10.00.00,0.9,48.0,42.0
01/08/2004,11.00.00,0.7,39.0,33.5
01/08/2004,12.00.00,0.6,34.0,29.0
01/08/2004,13.00.00,0.5,33.0,26.5
01/08/2004,14.00.00,0.6,42.0,33.0
01/08/2004,15.00.00,0.7,85.0,56.5
01/08/2004,16.00.00,0.9,92.0,64.0
01/08/2004,17.00.00,0.9,84.0,60.0
01/08/2004,18.00.00,1.2,100.0,74.0
01/08/2004,19.00.00,1.4,95.0,75.5
01/08/2004,20.00.00,1.5,77.0,68.5
01/08/2004,21.00.00,1.7,85.0,76.5
01/08/2004,22.00.00,1.7,83.0,75.5
01/08/2004,23.00.00,1.7,88.0,78.0
02/08/2004,00.00.00,1.9,68.0,72.0
02/08/2004,01.00.00,1.2,97.0,72.5
02/08/2004,02.00.00,0.7,51.0,39.5
02/08/2004,04.00.00,0.2,5.0,6.5
02/08/2004,05.00.00,0.4,35.0,25.5
02/08/2004,06.00.00,0.8,56.0,44.0
02/08/2004,07.00.00,1.9,110.0,93.0
02/08/2004,09.00.00,1.9,124.0,100.0
02/08/2004,10.00.00,1.9,115.0,95.5
02/08/2004,11.00.00,1.9,119.0,97.5
02/08/2004,12.00.00,1.7,107.0,87.5
02/08/2004,13.00.00,1.4,99.0,77.5
02/08/2004,14.00.00,1.2,95.0,71.5
02/08/2004,15.00.00,1.4,105.0,80.5
02/08/2004,16.00.00,1.4,117.0,86.5
02/08/2004,17.00.00,1.9,157.0,116.5
